card_id,qr_filename,qr_url,url
YSLC939,YSLC939.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC939.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC939
YSLC940,YSLC940.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC940.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC940
YSLC941,YSLC941.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC941.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC941
YSLC942,YSLC942.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC942.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC942
YSLC943,YSLC943.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC943.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC943
YSLC944,YSLC944.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC944.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC944
YSLC945,YSLC945.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC945.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC945
YSLC946,YSLC946.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC946.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC946
YSLC947,YSLC947.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC947.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC947
YSLC948,YSLC948.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC948.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC948
YSLC949,YSLC949.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC949.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC949
YSLC950,YSLC950.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC950.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC950
YSLC951,YSLC951.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC951.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC951
YSLC952,YSLC952.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC952.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC952
YSLC953,YSLC953.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC953.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC953
YSLC954,YSLC954.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC954.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC954
YSLC955,YSLC955.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC955.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC955
YSLC956,YSLC956.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC956.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC956
YSLC957,YSLC957.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC957.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC957
YSLC958,YSLC958.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC958.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC958
YSLC959,YSLC959.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC959.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC959
YSLC960,YSLC960.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC960.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC960
YSLC961,YSLC961.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC961.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC961
YSLC962,YSLC962.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC962.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC962
YSLC963,YSLC963.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC963.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC963
YSLC964,YSLC964.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC964.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC964
YSLC965,YSLC965.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC965.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC965
YSLC966,YSLC966.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC966.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC966
YSLC967,YSLC967.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC967.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC967
YSLC968,YSLC968.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC968.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC968
YSLC969,YSLC969.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC969.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC969
YSLC970,YSLC970.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC970.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC970
YSLC971,YSLC971.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC971.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC971
YSLC972,YSLC972.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC972.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC972
YSLC973,YSLC973.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC973.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC973
YSLC974,YSLC974.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC974.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC974
YSLC975,YSLC975.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC975.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC975
YSLC976,YSLC976.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC976.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC976
YSLC977,YSLC977.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC977.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC977
YSLC978,YSLC978.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC978.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC978
YSLC979,YSLC979.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC979.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC979
YSLC980,YSLC980.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC980.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC980
YSLC981,YSLC981.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC981.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC981
YSLC982,YSLC982.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC982.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC982
YSLC983,YSLC983.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC983.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC983
YSLC984,YSLC984.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC984.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC984
YSLC985,YSLC985.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC985.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC985
YSLC986,YSLC986.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC986.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC986
YSLC987,YSLC987.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC987.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC987
YSLC988,YSLC988.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC988.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC988
YSLC989,YSLC989.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC989.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC989
YSLC990,YSLC990.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC990.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC990
YSLC991,YSLC991.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC991.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC991
YSLC992,YSLC992.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC992.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC992
YSLC993,YSLC993.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC993.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC993
YSLC994,YSLC994.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC994.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC994
YSLC995,YSLC995.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC995.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC995
YSLC996,YSLC996.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC996.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC996
YSLC997,YSLC997.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC997.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC997
YSLC998,YSLC998.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC998.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC998
YSLC999,YSLC999.png,https://yolkshire-golden-yolk-qr.netlify.app/YSLC999.png,https://yolkshire-pune.github.io/loyalty-card-tracker/?id=YSLC999
